: magkasalungat-words
gutom mainit  busog  malamig
baguhan mahirap  beterano  madali
mahirap sobra  madali  kulang
malambot palagi  matigas  bihira
mabigat mabuti  magaan  masama
maaga mahirap  huli  madali
marami ngiti  iilan  simangot
kaibigan una  kaaway  huli
gutom tulog  busog  gising 
ayusin panalo  sirain   talo
itim mayaman  puti  mahirap
kaibigan malambot  kaaway  matigas
mabigat maganda  magaan  pangit
bakante tama  okupado  mali
ikabit panalo  ihiwalay  talo
gutom ilalim  busog  ibabaw
ilalim umpisa  ibabaw  wakas
mahirap tama  madali  mali
abante tulak  atras   hila 
langit mabuti  lupa  masama
malinis mataas  marumi  mababa
mabigat mahiyain  magaan  agresibo
ilalim magkapareho  ibabaw  magkaiba
maaraw mainit  maulan  malamig
mahal makinis  mura expensive  magaspang
ihagis maaga  saluhin  huli
akyat harap  baba abante atras   likod
manalo marami  matalo  iilan
malakas natural  mahina  artipisyal
ayusin mayaman  sirain   mahirap
panalo magkapareho  talo  magkaiba
langit malaki  lupa  maliit
malakas tandaan  mahina  kalimutan
akyat sobra  baba   kulang
itago malinaw  ipakita  malabo clear
mabilis makinis  mabagal  magaspang
ilalim pagsilang  ibabaw  pagkamatay
babae loob  lalaki   labas
kaibigan mahaba  kaaway  maikli
mabuti maliwanag  masama  madilim
buhay mataas  patay  mababa
kaibigan una  kaaway  huli
mahaba puno  maikli  walang
bata natural  matanda   artipisyal
magtagumpay panalo  mabig  talo
magtagumpay maliwanag  mabig  madilim
mag-ipon mapagbigay  gumastos  makasarili
maganda mahaba  pangit  maikli
buo itigil  kulang  ituloy 
makapal masaya  manipis  malungkot
bago mahal  luma   mura expensive
maingay malambot  tahimik  matigas
baguhan ito  beterano  iyan
bago bata  luma   matanda 
itim maayos  puti  magulo
manalo tulak  matalo  hila 
akyat ngiti  baba abante atras   simangot
malaki marami  maliit  iilan
hulihin kaibigan  pakawalan  kaaway
lahat makapal  wala  manipis
harap mabilis  likod  mabagal
itago mabuti  ipakita  masama
harap mabuti  likod  masama
akyat pagsilang  baba abante atras   pagkamatay
hulihin magtagumpay  pakawalan  mabig
mabuti mahirap  masama  madali
hulihin itim  pakawalan  puti
maaga malinis  huli  marumi
matalim simple  mapurol  komplikado
mabilis manalo  mabagal  matalo
hulihin una  pakawalan  huli
matagal matalim  maigsi  mapurol
buhay tunay  patay  peke
ibigay tulak  tanggapin  hila 
buhay malapot  patay  malabnaw
mabuti malapit  masama  malayo
matalim panalo  mapurol  talo
malinis magkapareho  marumi  magkaiba
magalang mahiyain  bastos  agresibo
hulihin mahirap  pakawalan  madali
mabilis masikip  mabagal  maluwag
magtiwala matangkad  mag-alinlangan  pandak
buhay matalim  patay  mapurol
ito tandaan  iyan  kalimutan
magtiwala mahaba  mag-alinlangan  maikli
babae mataas  lalaki   mababa
mabilis posible  mabagal  imposible
lahat magtagumpay  wala  mabig
harap matagal  likod  maigsi
araw mabilis  gabi   mabagal
maingay tandaan  tahimik  kalimutan
ilalim langit  ibabaw  lupa
ayusin malaki  sirain   maliit
malakas tulog  mahina  gising 
ihagis malaki  saluhin  maliit
maaga suwerte  huli  malas
masikip natural  maluwag  artipisyal
kaibigan mag-ipon  kaaway  gumastos
kongkreto tunay  basal  peke
ito matalim  iyan  mapurol
malawak nakaraan  makitid  hinaharap 
masipag matagal  tamad  maigsi
mahal tulak  mura expensive  hila 
bakante malalim  okupado  mababaw
simple tandaan  komplikado  kalimutan
hulihin malinis  pakawalan  marumi
itago kanan  ipakita  kaliwa
buo mahal  kulang  mura expensive
langit umpisa  lupa  wakas
maaraw sobra  maulan  kulang
malawak mayaman  makitid  mahirap
araw ihagis  gabi   saluhin
matangkad magkapareho  pandak  magkaiba
buhay buo  patay  kulang
malaki tama  maliit  mali
loob mahiyain  labas  agresibo
kongkreto malaki  basal  maliit
malapot umpisa  malabnaw  wakas
malawak simple  makitid  komplikado
hinog mabilis  hilaw  mabagal
ayusin maingay  sirain   tahimik
magtiwala matagal  mag-alinlangan  maigsi
marami takot  iilan  matapang
mayaman ngiti  mahirap  simangot
itigil ito  ituloy   iyan
hulihin simple  pakawalan  komplikado
hulihin mahaba  pakawalan  maikli
malakas simple  mahina  komplikado
harap itago  likod  ipakita
araw buo  gabi   kulang
maayos matangkad  magulo  pandak
magtiwala umpisa  mag-alinlangan  wakas
malapit marami  malayo  iilan
buhay malawak  patay  makitid
magtiwala malaki  mag-alinlangan  maliit
bakante mahal  okupado  mura expensive
magalang makinis  bastos  magaspang
hulihin magtiwala  pakawalan  mag-alinlangan
ilalim takot  ibabaw  matapang
akyat masikip  baba   maluwag
basa marami  tuyo   iilan
mahaba malapit  maikli  malayo
kanan matagal  kaliwa  maigsi
mabuti mahaba  masama  maikli
lahat maaraw  wala  maulan
magalang tunay  bastos  peke
bakante ikabit  okupado  ihiwalay
dumating malakas  umalis  mahina
dumating ligtas  umalis  mapanganib
dito mabangis  diyan  maamo
masaya palagi  malungkot  bihira
itago maaga  ipakita  huli
akyat nakaraan  baba   hinaharap 
magtiwala mayaman  mag-alinlangan  mahirap
magalang sobra  bastos  kulang
babae baguhan  lalaki   beterano
ihagis malinis  saluhin  marumi
matangkad tulog  pandak  gising 
malapot tanong  malabnaw  sagot
natural una  artipisyal  huli
makinis matalim  magaspang  mapurol
kaibigan masipag  kaaway  tamad
mabilis takot  mabagal  matapang
masikip suwerte  maluwag  malas
babae ihagis  lalaki   saluhin
mataba takot  payat  matapang
ito maaga  iyan  huli
dumating tunay  umalis  peke
mabilis mayaman  mabagal  mahirap
mahaba mahal  maikli  mura expensive
mahirap tandaan  madali  kalimutan
harap palagi  likod  bihira
maayos mabilis  magulo  mabagal
ihagis malambot  saluhin  matigas
mahiyain matagal  agresibo  maigsi
malakas suwerte  mahina  malas
ibigay tandaan  tanggapin  kalimutan
magtagumpay mahiyain  mabig  agresibo
itago simple  ipakita  komplikado
abante natural  atras   artipisyal
bakante tulak  okupado  hila 
masikip posible  maluwag  imposible
mag-ipon malakas  gumastos  mahina
langit magalang  lupa  bastos
gutom manalo  busog  matalo
malaki tunay  maliit  peke
maayos mabigat  magulo  magaan
maganda mahiyain  pangit  agresibo
buo magalang  kulang  bastos
araw hawakan  gabi   bitawan
gutom kongkreto  busog  basal
maaraw mapagbigay  maulan  makasarili
mabilis masipag  mabagal  tamad
ligtas manalo  mapanganib  matalo
ligtas makinis  mapanganib  magaspang
mabangis takot  maamo  matapang
buo maaga  kulang  huli
masikip ngiti  maluwag  simangot
makapal matagal  manipis  maigsi
kaibigan malalim  kaaway  mababaw
langit mahiyain  lupa  agresibo
malalim nakaraan  mababaw  hinaharap 
hinog mahaba  hilaw  maikli
kaibigan lahat  kaaway  wala
manalo tunay  matalo  peke
malakas panalo  mahina  talo
dito mahirap  diyan  madali
malapit pagsilang  malayo  pagkamatay
akyat mabuti  baba   masama
ligtas mahaba  mapanganib  maikli
mahirap malakas  madali  mahina
mapagbigay takot  makasarili  matapang
maaraw sobra  maulan  kulang
panalo tandaan  talo  kalimutan
kaibigan mabilis  kaaway  mabagal
magalang maingay  bastos  tahimik
ikabit ligtas  ihiwalay  mapanganib
manalo tulak  matalo  hila 
hinog magtagumpay  hilaw  mabig
mabangis makapal  maamo  manipis
maayos una  magulo  huli
malinis tunay  marumi  peke
ito tandaan  iyan  kalimutan
maliwanag marami  madilim  iilan
hulihin palagi  pakawalan  bihira
itago malapit  ipakita  malayo
itim tama  puti  mali
mag-ipon posible  gumastos  imposible
bata panalo  matanda   talo
ikabit umpisa  ihiwalay  wakas
langit una  lupa  huli
buhay kongkreto  patay  basal
lahat suwerte  wala  malas
masikip panalo  maluwag  talo
maliwanag tandaan  madilim  kalimutan
itigil mabangis  ituloy   maamo
buhay buo  patay  kulang
natural una  artipisyal  huli
buhay masaya  patay  malungkot
makapal tandaan  manipis  kalimutan
araw sobra  gabi   kulang
ihagis palagi  saluhin  bihira
ayusin bakante  sirain   okupado
maingay matangkad  tahimik  pandak
kongkreto suwerte  basal  malas
akyat itigil  baba   ituloy 
ilalim malapit  ibabaw  malayo
ibigay malinis  tanggapin  marumi
ibigay mataba  tanggapin  payat
kongkreto mag-ipon  basal  gumastos
mahaba manalo  maikli  matalo
mahaba suwerte  maikli  malas
lahat matalim  wala  mapurol
malakas malinaw  mahina  malabo clear
mabilis mataba  mabagal  payat
maganda masaya  pangit  malungkot
akyat mag-ipon  baba   gumastos
matagal panalo  maigsi  talo
mabangis tunay  maamo  peke
puno mataas  walang  mababa
itim langit  puti  lupa
mahirap malapit  madali  malayo
araw marami  gabi   iilan
masikip mataba  maluwag  payat
pagsilang tama  pagkamatay  mali
kongkreto una  basal  huli
hawakan mabilis  bitawan  mabagal
malalim mapagbigay  mababaw  makasarili
mabuti nakaraan  masama  hinaharap 
mabuti sobra  masama  kulang
ayusin hinog  sirain   hilaw
mabuti malambot  masama  matigas
basa tunay  tuyo   peke
bago tandaan  luma   kalimutan
hawakan matangkad  bitawan  pandak
malaki malapot  maliit  malabnaw
maliwanag una  madilim  huli
mahirap umpisa  madali  wakas
matalim tandaan  mapurol  kalimutan
masikip natural  maluwag  artipisyal
mag-ipon malinis  gumastos  marumi
malinaw tunay  malabo clear  peke
araw mabigat  gabi   magaan
akyat mataas  baba abante atras   mababa
magalang makapal  bastos  manipis
kongkreto matalim  basal  mapurol
hulihin masikip  pakawalan  maluwag
ito kanan  iyan  kaliwa
matangkad mataas  pandak  mababa
maayos simple  magulo  komplikado
mabigat mainit  magaan  malamig
malaki ngiti  maliit  simangot
mayaman tunay  mahirap  peke
maayos malinis  magulo  marumi
ihagis mabangis  saluhin  maamo
akyat gutom  baba abante atras   busog
itigil kanan  ituloy   kaliwa
mahirap malapot  madali  malabnaw
buhay gutom  patay  busog
mabigat masikip  magaan  maluwag
maayos malalim  magulo  mababaw
malaki puno  maliit  walang
maaraw masikip  maulan  maluwag
itigil makinis  ituloy   magaspang
hawakan malalim  bitawan  mababaw
ligtas nakaraan  mapanganib  hinaharap 
mabangis mahiyain  maamo  agresibo
itago malalim  ipakita  mababaw
malapit malapot  malayo  malabnaw
mahirap maliwanag  madali  madilim
malinaw matalim  malabo clear  mapurol
malapot maliwanag  malabnaw  madilim
magalang matangkad  bastos  pandak
maganda tunay  pangit  peke
ilalim matangkad  ibabaw  pandak
bata malapit  matanda   malayo
makinis tanong  magaspang  sagot
hinog simple  hilaw  komplikado
mabuti takot  masama  matapang
bakante harap  okupado  likod
masaya takot  malungkot  matapang
langit tama  lupa  mali
magtiwala malawak  mag-alinlangan  makitid
mabangis takot  maamo  matapang
malalim palagi  mababaw  bihira
mahiyain masaya  agresibo  malungkot
loob puno  labas  walang
palagi sariwa  bihira  bulok
babae nakaraan  lalaki   hinaharap 
babae ligtas  lalaki   mapanganib
mabilis mabuti  mabagal  masama
mabuti matalim  masama  mapurol
araw ayusin  gabi   sirain 
magtagumpay tanong  mabig  sagot
lahat mabangis  wala  maamo
hulihin una  pakawalan  huli
ikabit sariwa  ihiwalay  bulok
maaga magkapareho  huli  magkaiba
mabuti posible  masama  imposible
ito mahiyain  iyan  agresibo
babae natural  lalaki   artipisyal
itigil mataas  ituloy   mababa
makapal ngiti  manipis  simangot
malapit mataba  malayo  payat
dumating loob  umalis  labas
abante simple  atras   komplikado
mahiyain matangkad  agresibo  pandak
malapit sariwa  malayo  bulok
harap palagi  likod  bihira
baguhan magtiwala  beterano  mag-alinlangan
panalo posible  talo  imposible
buhay mahirap  patay  madali
harap una  likod  huli
buhay magalang  patay  bastos
suwerte tanong  malas  sagot
dumating magtagumpay  umalis  mabig
matalim tanong  mapurol  sagot
gutom mabangis  busog  maamo
itigil malakas  ituloy   mahina
kanan mabangis  kaliwa  maamo
mapagbigay puno  makasarili  walang
araw mabuti  gabi   masama
itim mabangis  puti  maamo
magalang tunay  bastos  peke
malambot tandaan  matigas  kalimutan
mahal takot  mura expensive  matapang
kongkreto masikip  basal  maluwag
hawakan masipag  bitawan  tamad
gutom langit  busog  lupa
ayusin tulog  sirain   gising 
mabilis una  mabagal  huli
mapagbigay masipag  makasarili  tamad
magalang mataba  bastos  payat
itigil tama  ituloy   mali
basa natural  tuyo   artipisyal
baguhan malaki  beterano  maliit
hawakan tanong  bitawan  sagot
kanan tanong  kaliwa  sagot
ligtas mahal  mapanganib  mura expensive
akyat malakas  baba abante atras   mahina
makapal tanong  manipis  sagot
lahat magtiwala  wala  mag-alinlangan
dito tulog  diyan  gising 
maaraw mahaba  maulan  maikli
ihagis maliwanag  saluhin  madilim
maayos mainit  magulo  malamig
dito ligtas  diyan  mapanganib
dumating mataba  umalis  payat
malinaw matagal  malabo clear  maigsi
basa sobra  tuyo   kulang
itim magkapareho  puti  magkaiba
ihagis puno  saluhin  walang
dumating masipag  umalis  tamad
gutom masaya  busog  malungkot
maliwanag masaya  madilim  malungkot
mahiyain malapit  agresibo  malayo
akyat una  baba   huli
lahat masikip  wala  maluwag
maaraw mataba  maulan  payat
maayos masikip  magulo  maluwag
manalo tandaan  matalo  kalimutan
babae bago  lalaki   luma 
araw ibigay  gabi   tanggapin
langit maaga  lupa  huli
bakante harap  okupado  likod
buo tulak  kulang  hila 
maingay marami  tahimik  iilan
gutom magkapareho  busog  magkaiba
basa ihagis  tuyo   saluhin
bakante mahal  okupado  mura expensive
maingay tunay  tahimik  peke
babae mahal  lalaki   mura expensive
bakante maaga  okupado  huli
makinis simple  magaspang  komplikado
dumating hulihin  umalis  pakawalan
hawakan ikabit  bitawan  ihiwalay
itigil maganda  ituloy   pangit
buo simple  kulang  komplikado
mabilis mahirap  mabagal  madali
gutom mahaba  busog  maikli
malambot malinis  matigas  marumi
magalang maingay  bastos  tahimik
malawak malinis  makitid  marumi
bago makapal  luma   manipis
maliwanag sobra  madilim  kulang
langit tandaan  lupa  kalimutan
malapit tama  malayo  mali
ayusin sobra  sirain   kulang
ilalim mainit  ibabaw  malamig
itago loob  ipakita  labas
harap tulak  likod  hila 
malambot mapagbigay  matigas  makasarili
maliwanag manalo  madilim  matalo
lahat loob  wala  labas
manalo masipag  matalo  tamad
maaraw umpisa  maulan  wakas
mag-ipon umpisa  gumastos  wakas
masipag puno  tamad  walang
hinog malawak  hilaw  makitid
manalo masikip  matalo  maluwag
kongkreto maganda  basal  pangit
itago mahaba  ipakita  maikli
malawak tulak  makitid  hila 
harap kaibigan  likod  kaaway
marami natural  iilan  artipisyal
maayos tandaan  magulo  kalimutan
akyat tulog  baba   gising 
mahiyain natural  agresibo  artipisyal
maaraw mag-ipon  maulan  gumastos
itago mabilis  ipakita  mabagal
kongkreto mahiyain  basal  agresibo
mabuti una  masama  huli
babae pagsilang  lalaki   pagkamatay
hawakan malapit  bitawan  malayo
hinog magalang  hilaw  bastos
hawakan tama  bitawan  mali
hulihin makapal  pakawalan  manipis
araw posible  gabi   imposible
manalo magkapareho  matalo  magkaiba
harap makapal  likod  manipis
abante manalo  atras   matalo
akyat langit  baba abante atras   lupa
bago ito  luma   iyan
magtagumpay sariwa  mabig  bulok
hawakan mapagbigay  bitawan  makasarili
bata mag-ipon  matanda   gumastos
malinis natural  marumi  artipisyal
maaraw malinis  maulan  marumi
kanan masipag  kaliwa  tamad
ayusin bukas  sirain   sarado
magalang malambot  bastos  matigas
malapit masikip  malayo  maluwag
mataba tama  payat  mali
ilalim magtagumpay  ibabaw  mabig
bago mapagbigay  luma   makasarili
malalim sobra  mababaw  kulang
itigil palagi  ituloy   bihira
itigil suwerte  ituloy   malas
akyat tulak  baba   hila 
kanan palagi  kaliwa  bihira
hulihin puno  pakawalan  walang
mataba tulak  payat  hila 
hinog maingay  hilaw  tahimik
mabangis mayaman  maamo  mahirap
natural palagi  artipisyal  bihira
malapit mataba  malayo  payat
ayusin ligtas  sirain   mapanganib
hinog manalo  hilaw  matalo
hinog kongkreto  hilaw  basal
mainit makapal  malamig  manipis
langit maaraw  lupa  maulan
kanan maganda  kaliwa  pangit
kaibigan maaraw  kaaway  maulan
buhay maingay  patay  tahimik
gutom maaraw  busog  maulan
maayos mabigat  magulo  magaan
itigil mahirap  ituloy   madali
bukas takot  sarado  matapang
natural tanong  artipisyal  sagot
ibigay kaibigan  tanggapin  kaaway
harap itim  likod  puti
babae bago  lalaki   luma 
maaga mahiyain  huli  agresibo
mahirap malinaw  madali  malabo clear
bago maganda  luma   pangit
kongkreto suwerte  basal  malas
ikabit malaki  ihiwalay  maliit
mapagbigay mataas  makasarili  mababa
kongkreto puno  basal  walang
itigil makapal  ituloy   manipis
lahat umpisa  wala  wakas
hinog posible  hilaw  imposible
mataba puno  payat  walang
magtiwala makapal  mag-alinlangan  manipis
dito malapit  diyan  malayo
harap manalo  likod  matalo
malinis suwerte  marumi  malas
maingay malaki  tahimik  maliit
bukas tunay  sarado  peke
malinaw matangkad  malabo clear  pandak
loob matagal  labas  maigsi
masikip magkapareho  maluwag  magkaiba
magalang mainit  bastos  malamig
maaga tama  huli  mali
kaibigan mahal  kaaway  mura expensive
malinis masipag  marumi  tamad
maingay palagi  tahimik  bihira
malambot matangkad  matigas  pandak
bukas malakas  sarado  mahina
ayusin mapagbigay  sirain   makasarili
maaga maliwanag  huli  madilim
mahaba masikip  maikli  maluwag
maaga mataas  huli  mababa
mabuti makapal  masama  manipis
araw hulihin  gabi   pakawalan
mahirap tulak  madali  hila 
bukas kongkreto  sarado  basal
magalang sariwa  bastos  bulok
lahat magtiwala  wala  mag-alinlangan
ihagis kongkreto  saluhin  basal
bakante maganda  okupado  pangit
posible tulak  imposible  hila 
basa maingay  tuyo   tahimik
akyat bukas  baba   sarado
basa magalang  tuyo   bastos
makapal mayaman  manipis  mahirap
buo malambot  kulang  matigas
sariwa tunay  bulok  peke
bukas loob  sarado  labas
malinis panalo  marumi  talo
maliwanag matalim  madilim  mapurol
ayusin kongkreto  sirain   basal
