kasali pangarap  kalahok  mithi
makata sundin  poeta  tumalima
magastos magulat  magugol  mabigla
karaniwan katarungan  ordinaryo  hustisya
makata umiwas  poeta  umilag
kamukha sigaw  kahawig  hiyaw
titik upuan  letra  silya
aksidente pila  sakuna  hanay
bihira suweldo  madalang  sahod
labag simula  ilegal  umpisa
anyo sumpa  itsura  panata
aksidente sakop  sakuna  saklaw
sundin talaan  tumalima  listahan
suweldo tuwa  sahod  galak
katas lakbay  dagta  biyahe
sumpa suwail  panata  sutil
sigaw tadhana  hiyaw  kapalaran
alam dami  batid  bilang
katas tibok  dagta  pintig
bata lugar  musmos  pook
bahala matapang  mananagot  magiting
sundin tirahan  tumalima  tahanan
haka simot  hinala  said
lugar saranggola  pook  guryon
saksi ulam  testigo  putahe
mayabang simula  hambog  umpisa
paaralan pumutok  eskuwelahan  sumabog
harang maawain  hadlang  mahabagin
butil dahilan  buto  sanhi
maaari sobra  puwede  labis
liham simot  sulat  said
angal sobra  reklamo  labis
asul baliktad  bughaw  tiwarik
sidhi tama  tindi  tumpak
eksperto sinasaad  dalubhasa  sinasabi
likha sawi  gawa  bigo
hanapbuhay mabaho  trabaho  maalingasaw
bahala bantog  mananagot  tanyag
pursiyento tadhana  bahagdan  kapalaran
palingun-lingon pila  palinga-linga  hanay
dahilan palengke  sanhi  pamilihan
mabilis wika  matulin  lengguwahe
sawi suwail  bigo  sutil
kalbo suweldo  panot  sahod
bata sagot  musmos  tugon
bahagi matapang  parte  magiting
naloko prutas  nalinlang  bungang-kahoy
bulok upuan  panis  silya
pirma sidhi  lagda  tindi
plato saksi  pinggan  testigo
hanapbuhay masipag  trabaho  matiyaga
deretso pantalon  tuwid  salawal
kalihim palingun-lingon  sekretarya  palinga-linga
kuwento palingun-lingon  salaysay  palinga-linga
bilanggo sagisag  preso  simbolo
lungkot tala  lumbay  bituin
sakay sigaw  lulan  hiyaw
magtiis magtira  magdusa  magtabi
malubha mananahi  malala  modista
maliit talaan  munti  listahan
aralin libingan  leksiyon  sementeryo
laki malamig  sukat  maginaw
hangad sawi  nais  bigo
makintab upuan  makinang  silya
pasikut-sikot tiyak  paliguy-ligoy  sigurado
nakalilibang sawi  kawili-wili  bigo
palayaw premyo  tawag  gantimpala
matipid presko  maimot  maaliwalas
mapagbigay prutas  bukas-palad  bungang-kahoy
pila silbi  hanay  gamit
paligsahan sigaw  timpalak  hiyaw
nakaraan pirma  nakalipas  lagda
bihira sinasaad  madalang  sinasabi
magkalaban pila  magkatunggali  hanay
masarap pangarap  malinamnam  mithi
saysay sinasaad  kabuluhan  sinasabi
lakbay premyo  biyahe  gantimpala
madalas magduda  malimit  mag-alinlangan
sobra wakas  labis  katapusan
naloko palingun-lingon  nalinlang  palinga-linga
dayuhan pangarap  banyaga  mithi
maalaga matapang  maaruga  magiting
maaari mabuti  puwede  mainam
hanapbuhay sobra  trabaho  labis
matipid paaralan  maimot  eskuwelahan
dayuhan madalas  banyaga  malimit
sundin tirahan  tumalima  tahanan
giba hugis  wasak  korte
saysay tapang  kabuluhan  lakas-loob
simula ulam  umpisa  putahe
puhunan sigaw  kapital  hiyaw
premyo wika  gantimpala  lengguwahe
malamig pulo  maginaw  isla
mahalaga upuan  importante  silya
mabaho magkalaban  maalingasaw  magkatunggali
pumalit sakay  humalili  lulan
nakatago taksil  nakakubli  traidor
opisina plato  tanggapan  pinggan
magtiis pursiyento  magdusa  bahagdan
iboto nakalilibang  ihalal  kawili-wili
likha tuwa  gawa  galak
haka kriminal  hinala  salarin
likha tiyak  gawa  sigurado
bilanggo pangarap  preso  mithi
alaala tapang  gunita  lakas-loob
gramatika landas  balarila  daan
pangulo ulam  presidente  putahe
sanay sinasaad  bihasa  sinasabi
serbisyo umiwas  paglilingkod  umilag
nakatago sawi  nakakubli  bigo
dasal kadamay  dalangin  kasangkot
landas matalim  daan  matalas
pakiusap tibok  samo  pintig
bigat saysay  timbang  kabuluhan
masipag problema  matiyaga  suliranin
plato tulong  pinggan  suporta
kadamay magastos  kasangkot  magugol
braso sidhi  bisig  tindi
saysay ulam  kabuluhan  putahe
suntok talaan  sapok  listahan
gayahin sumpa  tularan  panata
pirma sagot  lagda  tugon
likas pulo  natural  isla
landas pasikut-sikot  daan  paliguy-ligoy
tapang wika  lakas-loob  lengguwahe
handog sumpa  alay  panata
puhunan tama  kapital  tumpak
handog paaralan  alay  eskuwelahan
palengke simula  pamilihan  umpisa
dalampasigan hugis  baybayin  korte
sandata wakas  armas  katapusan
paaralan sawi  eskuwelahan  bigo
away harang  laban  hadlang
liham puhunan  sulat  kapital
kadamay magmukmok  kasangkot  magmaktol
sagot saksi  tugon  testigo
kasabay magtira  kasama  magtabi
matapang saksi  magiting  testigo
serbisyo taksil  paglilingkod  traidor
puwersa tala  lakas  bituin
bunga labag  resulta  ilegal
silbi tadhana  gamit  kapalaran
katarungan pirma  hustisya  lagda
bulok tunay  panis  totoo
paligsahan uri  timpalak  klase
landas pila  daan  hanay
suntok wakas  sapok  katapusan
naloko sobra  nalinlang  labis
sawi tiyak  bigo  sigurado
bata dilat  musmos  mulat
liham mabango  sulat  mahalimuyak
kaakit-akit suweldo  maalindog  sahod
likas lugar  natural  pook
mabuntis prutas  magdalang-tao  bungang-kahoy
angkop maalaga  akma  maaruga
hanapbuhay suweldo  trabaho  sahod
tunay tuwa  totoo  galak
berde labag  luntian  ilegal
bahagi sanay  parte  bihasa
duwag sundin  bahag-buntot  tumalima
plato suntok  pinggan  sapok
kapos nakatago  kulang  nakakubli
masipag sandata  matiyaga  armas
matagal pakiusap  malaon  samo
hiram palayaw  utang  tawag
maaari pamilya  puwede  mag-anak
plato wakas  pinggan  katapusan
gusto ibig sundin  hilig  tumalima
nakalilibang simot  kawili-wili  said
dasal wakas  dalangin  katapusan
gitna pumalit  sentro  humalili
maaari malubha  puwede  malala
bisita pursiyento  panauhin  bahagdan
suwail wika  sutil  lengguwahe
handog maawain  alay  mahabagin
lakbay likas  biyahe  natural
sobra suweldo  labis  sahod
magkalaban matagal  magkatunggali  malaon
katarungan magisip-isip  hustisya  magmuni-muni
giba tala  wasak  bituin
bandila sagot  watawat  tugon
matapang wika  magiting  lengguwahe
lungkot malakas  lumbay  matibay
tala tirahan  bituin  tahanan
dilat saranggola  mulat  guryon
bandila puwersa  watawat  lakas
mapagbigay serbisyo  bukas-palad  paglilingkod
landas maliit  daan  munti
maaari pakiusap  puwede  samo
labag lihim  ilegal  sikreto
dasal opisina  dalangin  tanggapan
digmaan umiwas  gera  umilag
plato sang-ayon  pinggan  pabor
pila sang-ayon  hanay  pabor
away sanay  laban  bihasa
palayaw pulo  tawag  isla
magmukmok puhunan  magmaktol  kapital
kasali maliit  kalahok  munti
premyo saysay  gantimpala  kabuluhan
hiram tibok  utang  pintig
matamo tama  makamit  tumpak
kaakit-akit makitid  maalindog  makipot
kaibigan sakay  katoto  lulan
bulok tapang  panis  lakas-loob
away tibok  laban  pintig
katarungan pulo  hustisya  isla
liham mayabang  sulat  hambog
nakaraan suntok  nakalipas  sapok
kama pumunta  higaan  tumungo
taksil ulam  traidor  putahe
away sumpa  laban  panata
gaod malamig  sagwan  maginaw
kaibigan sang-ayon  katoto  pabor
aralin gobyerno  leksiyon  pamahalaan
sumpa taksil  panata  traidor
gitna saysay  sentro  kabuluhan
bantog sundin  tanyag  tumalima
mabuti pakiusap  mainam  samo
gumaling pumutok  maghilom  sumabog
haka magusot  hinala  malukot
lihim pursiyento  sikreto  bahagdan
anyo magulat  itsura  mabigla
kriminal magkagalit  salarin  magkaaway
masipag talaan  matiyaga  listahan
balat-sibuyas malinaw  maramdamin  maliwanag
katarungan simula  hustisya  umpisa
asul laki  bughaw  sukat
kriminal tibok  salarin  pintig
iboto lakbay  ihalal  biyahe
gramatika madalas  balarila  malimit
naloko tulong  nalinlang  suporta
hurno mag-utos  pugon  mag-atas
lungkot serbisyo  lumbay  paglilingkod
matapang mayabang  magiting  hambog
dulo magmadali  hangganan  mag-apura
aralin labag  leksiyon  ilegal
likha tirahan  gawa  tahanan
gusto ibig pamaypay  hilig  abaniko
bandila katarungan  watawat  hustisya
titik tuwina  letra  lagi
pirma sinasaad  lagda  sinasabi
gobyerno magkagalit  pamahalaan  magkaaway
pumalit tuwina  humalili  lagi
pakiusap serbisyo  samo  paglilingkod
bahagi bihira  parte  madalang
pamaypay plato  abaniko  pinggan
harang magastos  hadlang  magugol
lakbay nakaraan  biyahe  nakalipas
hiram matagal  utang  malaon
mahalaga sobra  importante  labis
mag-utos mayabang  mag-atas  hambog
gobyerno sobra  pamahalaan  labis
lihim prutas  sikreto  bungang-kahoy
labag pangulo  ilegal  presidente
sawi tunay  bigo  totoo
lakbay tulong  biyahe  suporta
berde dalampasigan  luntian  baybayin
pamilya sigaw  mag-anak  hiyaw
kasali tala  kalahok  bituin
liham pamaypay  sulat  abaniko
hampas mabaho  palo  maalingasaw
dulo palingun-lingon  hangganan  palinga-linga
mahigpit saksi  istrikto  testigo
malamig pumutok  maginaw  sumabog
sobra tamad  labis  batugan
tamad tirahan  batugan  tahanan
hiram paningin  utang  pananaw
tapang uri  lakas-loob  klase
sakay tiyak  lulan  sigurado
sobra tamad  labis  batugan
magtira nakaraan  magtabi  nakalipas
handog matagal  alay  malaon
mayabang sakop  hambog  saklaw
maaari tuwa  puwede  galak
sobra tibok  labis  pintig
pangarap sumpa  mithi  panata
magtira silbi  magtabi  gamit
kasabay magtira  kasama  magtabi
katarungan tamad  hustisya  batugan
tunay wika  totoo  lengguwahe
presko tibok  maaliwalas  pintig
anyaya wakas  imbita  katapusan
dasal wakas  dalangin  katapusan
magkagalit titik  magkaaway  letra
pasikut-sikot wakas  paliguy-ligoy  katapusan
mananahi tirahan  modista  tahanan
angkop sawi  akma  bigo
mabuti pirma  mainam  lagda
lansangan pamaypay  kalye  abaniko
pamilya prutas  mag-anak  bungang-kahoy
pirma tala  lagda  bituin
digmaan pangarap  gera  mithi
kasabay mag-utos  kasama  mag-atas
pursiyento uri  bahagdan  klase
boses nakalilibang  tinig  kawili-wili
kalihim wakas  sekretarya  katapusan
prutas sagot  bungang-kahoy  tugon
matagal sinasaad  malaon  sinasabi
kamukha tuwa  kahawig  galak
iboto magtira  ihalal  magtabi
dahan-dahan makata  hinay-hinay  poeta
kriminal mapalad  salarin  masuwerte
batayan lugar  basehan  pook
buod dulo  lagom  hangganan
maaari malamig  puwede  maginaw
kuwento paaralan  salaysay  eskuwelahan
duwag pakiusap  bahag-buntot  samo
dasal tuwina  dalangin  lagi
sigaw titik  hiyaw  letra
magtiis wika  magdusa  lengguwahe
malinaw saksi  maliwanag  testigo
maliit malinaw  munti  maliwanag
liham makitid  sulat  makipot
sandata sigaw  armas  hiyaw
batayan magmukmok  basehan  magmaktol
makintab pantalon  makinang  salawal
harang pantalon  hadlang  salawal
sundin ulam  tumalima  putahe
karaniwan pumutok  ordinaryo  sumabog
likas magtiis  natural  magdusa
kama opisina  higaan  tanggapan
bigat bintang  timbang  paratang
tala uri  bituin  klase
kamukha sigaw  kahawig  hiyaw
kadamay simot  kasangkot  said
pasikut-sikot pirma  paliguy-ligoy  lagda
pumunta tama  tumungo  tumpak
aralin malamig  leksiyon  maginaw
mayabang sanay  hambog  bihasa
landas sanay  daan  bihasa
nakalilibang tama  kawili-wili  tumpak
magulat pag-ibig  mabigla  pagmamahal
kuwento tadhana  salaysay  kapalaran
alapaap tirahan  ulap  tahanan
damdamin labag  saloobin  ilegal
mahalaga prutas  importante  bungang-kahoy
mananahi pasikut-sikot  modista  paliguy-ligoy
taksil ulam  traidor  putahe
madalas suntok  malimit  sapok
tuwa uri  galak  klase
bintang deretso  paratang  tuwid
tunay ulam  totoo  putahe
kamukha libingan  kahawig  sementeryo
bahagi labag  parte  ilegal
lunas uri  remedyo  klase
matamo suweldo  makamit  sahod
pangulo suntok  presidente  sapok
maliit matalim  munti  matalas
sigaw simula  hiyaw  umpisa
anyo gusto ibig  itsura  hilig
magmukmok serbisyo  magmaktol  paglilingkod
edad nakalilibang  gulang  kawili-wili
premyo tuwa  gantimpala  galak
magtira matagal  magtabi  malaon
naloko sakay  nalinlang  lulan
makitid suntok  makipot  sapok
sandata taksil  armas  traidor
bisita mabuntis  panauhin  magdalang-tao
dahan-dahan naloko  hinay-hinay  nalinlang
prutas sundin  bungang-kahoy  tumalima
maliit pamilya  munti  mag-anak
hardin likas  halamanan  natural
boses magusot  tinig  malukot
malamig naloko  maginaw  nalinlang
saksi suwail  testigo  sutil
premyo uri  gantimpala  klase
likha sagisag  gawa  simbolo
landas mahalaga  daan  importante
malubha pakiusap  malala  samo
kaakit-akit libingan  maalindog  sementeryo
anyo laki  itsura  sukat
pumunta uri  tumungo  klase
magkagalit pangulo  magkaaway  presidente
simula wakas  umpisa  katapusan
palengke premyo  pamilihan  gantimpala
hampas umako  palo  umamin
silbi tamad  gamit  batugan
bahala kuwento  mananagot  salaysay
desisyon tamad  pasiya  batugan
pag-ibig premyo  pagmamahal  gantimpala
magtiis puhunan  magdusa  kapital
pakiusap prutas  samo  bungang-kahoy
mayabang pamilya  hambog  mag-anak
malamig sang-ayon  maginaw  pabor
gobyerno kriminal  pamahalaan  salarin
bilanggo maliit  preso  munti
asal mayabang  ugali  hambog
pangarap serbisyo  mithi  paglilingkod
silbi tiyak  gamit  sigurado
sanay tamad  bihasa  batugan
puwersa wika  lakas  lengguwahe
angal magkagalit  reklamo  magkaaway
makintab malinaw  makinang  maliwanag
edad pumalit  gulang  humalili
gumaling umiwas  maghilom  umilag
kasabay mayabang  kasama  hambog
dala sigaw  hatid  hiyaw
kasabay wakas  kasama  katapusan
kriminal mapagbigay  salarin  bukas-palad
laki suweldo  sukat  sahod
makintab pulo  makinang  isla
paligsahan pantalon  timpalak  salawal
mabaho sawi  maalingasaw  bigo
dala umiwas  hatid  umilag
plato pumalit  pinggan  humalili
titik umiwas  letra  umilag
mayabang nakaraan  hambog  nakalipas
bantog pumutok  tanyag  sumabog
dala sawi  hatid  bigo
gaod tunay  sagwan  totoo
hardin pakiusap  halamanan  samo
serbisyo sundin  paglilingkod  tumalima
kalihim lungkot  sekretarya  lumbay
kapos talaan  kulang  listahan
magkalaban suweldo  magkatunggali  sahod
bisita eksperto  panauhin  dalubhasa
magastos taksil  magugol  traidor
mapalad talaan  masuwerte  listahan
sakay sandata  lulan  armas
anyaya hatol  imbita  husga
mabuntis sakop  magdalang-tao  saklaw
lungkot paligsahan  lumbay  timpalak
malubha pangulo  malala  presidente
katas tadhana  dagta  kapalaran
magisip-isip magulat  magmuni-muni  mabigla
alaala plato  gunita  pinggan
alaala mapagbigay  gunita  bukas-palad
bukod-tangi labag  naiiba  ilegal
kasabay mabaho  kasama  maalingasaw
kasali paningin  kalahok  pananaw
bukod-tangi gayahin  naiiba  tularan
maalaga umiwas  maaruga  umilag
lihim saksi  sikreto  testigo
anyo malinaw  itsura  maliwanag
presko sawi  maaliwalas  bigo
bata magmukmok  musmos  magmaktol
bahagi palayaw  parte  tawag
labag mahalaga  ilegal  importante
kadamay kalihim  kasangkot  sekretarya
alaala hiram  gunita  utang
hugis pumalit  korte  humalili
kaibigan sagot  katoto  tugon
braso maalaga  bisig  maaruga
tadhana wika  kapalaran  lengguwahe
angkop sinasaad  akma  sinasabi
libingan matapang  sementeryo  magiting
gitna hatol  sentro  husga
mabango magkalaban  mahalimuyak  magkatunggali
digmaan magkalaban  gera  magkatunggali
matapang sigaw  magiting  hiyaw
sigaw titik  hiyaw  letra
suwail tunay  sutil  totoo
alaala bantog  gunita  tanyag
problema suwail  suliranin  sutil
damdamin sandata  saloobin  armas
pumutok sandata  sumabog  armas
opisina tapang  tanggapan  lakas-loob
boses lihim  tinig  sikreto
gaod maaari  sagwan  puwede
silbi sinasaad  gamit  sinasabi
matapang nakatago  magiting  nakakubli
magkalaban tamad  magkatunggali  batugan
mabaho talaan  maalingasaw  listahan
lihim nakatago  sikreto  nakakubli
pangulo sanay  presidente  bihasa
hampas pulo  palo  isla
alaala wakas  gunita  katapusan
mananahi tuwina  modista  lagi
buod opisina  lagom  tanggapan
magmukmok mapalad  magmaktol  masuwerte
tibok tirahan  pintig  tahanan
berde paligsahan  luntian  timpalak
bilanggo dayuhan  preso  banyaga
dahilan mahalaga  sanhi  importante
mabuti umiwas  mainam  umilag
pumunta tirahan  tumungo  tahanan
paaralan wakas  eskuwelahan  katapusan
aksidente labag  sakuna  ilegal
plato tala  pinggan  bituin
pumunta wika  tumungo  lengguwahe
hampas umiwas  palo  umilag
bisita tulong  panauhin  suporta
dekorasyon prutas  palamuti  bungang-kahoy
kama matalim  higaan  matalas
bukod-tangi simula  naiiba  umpisa
taksil tunay  traidor  totoo
saksi suweldo  testigo  sahod
gusto ibig magtira  hilig  magtabi
magkagalit sakay  magkaaway  lulan
hinuli libingan  dinakip  sementeryo
pasikut-sikot umiwas  paliguy-ligoy  umilag
palengke sundin  pamilihan  tumalima
nakatago wika  nakakubli  lengguwahe
matagal serbisyo  malaon  paglilingkod
gobyerno malamig  pamahalaan  maginaw
palingun-lingon tuwina  palinga-linga  lagi
hinuli kalihim  dinakip  sekretarya
sandata sinasaad  armas  sinasabi
pakiusap sandata  samo  armas
dahan-dahan palingun-lingon  hinay-hinay  palinga-linga
problema tama  suliranin  tumpak
bandila gobyerno  watawat  pamahalaan
bintang plato  paratang  pinggan
mag-utos premyo  mag-atas  gantimpala
gusto ibig haka  hilig  hinala
premyo serbisyo  gantimpala  paglilingkod
tibok tuwina  pintig  lagi
gitna tirahan  sentro  tahanan
sawi upuan  bigo  silya
maaari maawain  puwede  mahabagin
matapang pag-ibig  magiting  pagmamahal
pamaypay saysay  abaniko  kabuluhan
matagal pakiusap  malaon  samo
puwersa tulong  lakas  suporta
pag-ibig simot  pagmamahal  said
harang maliit  hadlang  munti
bukod-tangi kasali  naiiba  kalahok
hardin liham  halamanan  sulat
giba malakas  wasak  matibay
harang sakay  hadlang  lulan
duwag maawain  bahag-buntot  mahabagin
pursiyento tunay  bahagdan  totoo
bigat hurno  timbang  pugon
kamukha pumalit  kahawig  humalili
nakalilibang tirahan  kawili-wili  tahanan
bilanggo libingan  preso  sementeryo
bigat kaakit-akit  timbang  maalindog
masipag suwail  matiyaga  sutil
palengke palingun-lingon  pamilihan  palinga-linga
basahan tamad  trapo  batugan
bunga sundin  resulta  tumalima
gobyerno magkalaban  pamahalaan  magkatunggali
mayabang titik  hambog  letra
paningin tuwina  pananaw  lagi
mapalad pumalit  masuwerte  humalili
baliktad naloko  tiwarik  nalinlang
kasabay paligsahan  kasama  timpalak
butil paligsahan  buto  timpalak
mahigpit puwersa  istrikto  lakas
saysay ulam  kabuluhan  putahe
kasali pursiyento  kalahok  bahagdan
edad kalihim  gulang  sekretarya
baliktad magulat  tiwarik  mabigla
sang-ayon wakas  pabor  katapusan
bihira bilanggo  madalang  preso
hatol tiyak  husga  sigurado
alaala saksi  gunita  testigo
libingan upuan  sementeryo  silya
sawi sinasaad  bigo  sinasabi
tirahan upuan  tahanan  silya
libingan malubha  sementeryo  malala
